created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 22:09:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Some #COVID19 💉 have been developed with a new vaccine technology such as mRNA.

The mRNA vaccine technology has been studied for over a decade, including in the development of vaccines for Zika, rabies and influenza.

Morei info 👉https://t.co/fHp1hR4qXV https://t.co/JsgbRVuviJ",0.07878787878787878,0.41818181818181815,en,1043,348,KelvinFromChiga,161,3692,,"[{'text': 'COVID19', 'indices': [5, 13]}]",,"Kisumu, Kenya"
Fri Jun 18 22:09:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Have questions about how viral vector vaccines protect you against #COVID19?
They teach your body how to recognize the virus that causes COVID-19. If you are exposed to the virus later, your body will know how to fight it off. Learn more: https://t.co/DhQ1VfmTNR. https://t.co/GsrcLcBv5g",0.25,0.25,en,600,282,KelvinFromChiga,161,3692,,"[{'text': 'COVID19', 'indices': [67, 75]}]",,"Kisumu, Kenya"
Fri Jun 18 22:09:50 +0000 2021,"<a href=""http://rechargeduniya.com/"" rel=""nofollow"">current news </a>","https://t.co/CFDiUPgahJ
Help others ; verified Covid Resources
 #Delhi #Mumbai #vaccines #COVIDEmergency #COVID19 #COVID #covidleads #resources",0.0,0.0,en,0,2,SweetCookiesme,581,0,False,"[{'text': 'Delhi', 'indices': [64, 70]}, {'text': 'Mumbai', 'indices': [71, 78]}, {'text': 'vaccines', 'indices': [79, 88]}, {'text': 'COVIDEmergency', 'indices': [89, 104]}, {'text': 'COVID19', 'indices': [105, 113]}, {'text': 'COVID', 'indices': [114, 120]}, {'text': 'covidleads', 'indices': [121, 132]}, {'text': 'resources', 'indices': [133, 143]}]",,
Fri Jun 18 22:09:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,474,241,Sue34399906,15,48,,[],,
Fri Jun 18 22:10:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""More people have died from #COVID19  already this year than in all of 2020, according to official counts, highlighting how the global pandemic is far from over even as vaccines beat back the virus in wealthy nations.""
https://t.co/TTdZWRziNb",0.22000000000000003,0.5,en,0,1,NerbieDansers,1902,2070,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,hell
Fri Jun 18 22:10:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,589,664,bklynblonde01,120,203,,[],,NY & everydamnwhere else
Fri Jun 18 22:10:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X",0.1958333333333333,0.2875,en,161,133,umasalam,5062,5346,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,
Fri Jun 18 22:10:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,RandalForce,10,13,,,,
Fri Jun 18 22:10:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,94,53,ScienceOfCats,0,6,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,The Twittiverse
Fri Jun 18 22:10:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",0.0,0.0,en,4,8,AbuibrahimNBS,163,662,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Israel', 'indices': [95, 102]}]",,
Fri Jun 18 22:10:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,QSpartamaggie,1319,4014,True,,"[{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [0, 4]}]","Abuja, Nigeria"
Fri Jun 18 22:10:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,30,34,the_zainiac,409,367,,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]",,011
Fri Jun 18 22:11:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,585,385,LastButOne1,16,118,,[],,
Fri Jun 18 22:11:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,sikh_coalition,36502,2079,False,,[],"New York, NY"
Fri Jun 18 22:11:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,mal_briggs678,127,858,,,"[{'screen_name': 'luxmy_g', 'name': 'Luxmy Gopal📺', 'id': 217804456, 'id_str': '217804456', 'indices': [0, 8]}, {'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [9, 17]}, {'screen_name': 'BBCBreakfast', 'name': 'BBC Breakfast', 'id': 143415291, 'id_str': '143415291', 'indices': [18, 31]}]",Yorkshire
Fri Jun 18 22:11:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RayZahab @thisisourshotca Thanks @RayZahab for doing your part to stop the spread of #COVID19 and for spreading the word that #VaccinesWork. More on #COVIDVaccines in Canada: https://t.co/POjsOrP4Xh,0.35,0.35,en,4,1,RayZahab,8109,4163,,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'VaccinesWork', 'indices': [127, 140]}, {'text': 'COVIDVaccines', 'indices': [150, 164]}]",,Canada
Fri Jun 18 22:11:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,168,112,alexbpeterson,1868,1293,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Spokane, WA"
Fri Jun 18 22:12:02 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,,,TCFLA,497,316,,,[],"Toronto, Ontario"
Fri Jun 18 22:12:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""U.S. adults who have received at least one dose of a COVID-19 vaccine are less likely to feel comfortable doing a wide range of public activities — from attending a concert to dining in a restaurant — than their unvaccinated peers.""
#COVID19 #Vaccines
https://t.co/jYs9zTx01Y",-0.027777777777777776,0.45555555555555555,en,7,2,shemp357,350,1037,,"[{'text': 'COVID19', 'indices': [234, 242]}, {'text': 'Vaccines', 'indices': [243, 252]}]",,
Fri Jun 18 22:12:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,416,264,disasterqueerea,436,392,False,,,chicago
Fri Jun 18 22:12:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",0.15555555555555559,0.3711111111111111,en,2014,143,theskibeagle,49720,94347,,"[{'text': 'Covid19', 'indices': [153, 161]}]",,London & Ireland
Fri Jun 18 22:12:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,94,54,ronnynga,76,2414,,"[{'text': 'COVID19', 'indices': [15, 23]}]",,
Fri Jun 18 22:12:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 22:12:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,,,en,,,PuneUpdater,88,0,,,[],
Fri Jun 18 22:12:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,_jankipatel,54,58,False,,[],
Fri Jun 18 22:12:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Millions of people, including pregnant people, have safely received #COVID19 vaccines. Pregnant people are more likely to get severely ill from COVID-19, &amp; pregnant people with COVID-19 are more likely to have preterm births &amp; other complications. More: https://t.co/pBVlI6STf8. https://t.co/GQAsNa51M4",0.2159090909090909,0.625,en,156,91,ronnynga,76,2414,,"[{'text': 'COVID19', 'indices': [68, 76]}]",,
Fri Jun 18 22:12:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","10,000-jab target as south-east Queensland COVID-19 community vaccine hubs welcome walk-ins this weekend  https://t.co/UvFX5ASSv1 #COVID19 #access2meds #qldpol #qlder",0.8,0.9,en,0,2,thedijohnson,98,590,,"[{'text': 'COVID19', 'indices': [130, 138]}, {'text': 'access2meds', 'indices': [139, 151]}, {'text': 'qldpol', 'indices': [152, 159]}, {'text': 'qlder', 'indices': [160, 166]}]",,#AlwaysWasAlwaysWillBe
Fri Jun 18 22:12:58 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Let’s finally end this thing. If you haven’t already, please get vaccinated.

We’ll get through this. Vaccines are getting us there.",0.0,1.0,en,0,1,JoelKlebanoff,1142,392,,[],,"Toronto, Ontario, Canada,World,Universe"
Fri Jun 18 22:13:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,586,386,BarbaraVonOw,928,1039,,[],,"Leicester, UK"
Fri Jun 18 22:13:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,hollywoodcurry,2433,984,False,,"[{'screen_name': 'RevJJackson', 'name': 'Rev Jesse Jackson Sr', 'id': 80366372, 'id_str': '80366372', 'indices': [8, 20]}, {'screen_name': 'HiltonFiDi', 'name': 'Hilton San Francisco Financial District', 'id': 16151658, 'id_str': '16151658', 'indices': [97, 108]}, {'screen_name': 'HiltonHotels', 'name': 'Hilton Hotels', 'id': 64510593, 'id_str': '64510593', 'indices': [110, 123]}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': 1349149096909668363, 'id_str': '1349149096909668363', 'indices': [159, 165]}]",USA
Fri Jun 18 22:14:04 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EU's vaccine failure exposed: Binned #AstraZeneca and backed German jab that doesn't work #CureVac #COVID19 #EuropeanIUnion @benhabib6

https://t.co/cexa2u6MMD",-0.15833333333333335,0.15,en,73,35,PeterGibson72,273,414,,"[{'text': 'AstraZeneca', 'indices': [37, 49]}, {'text': 'CureVac', 'indices': [90, 98]}, {'text': 'COVID19', 'indices': [99, 107]}, {'text': 'EuropeanIUnion', 'indices': [108, 123]}]",,"Carnmoney, Northern Ireland"
Fri Jun 18 22:14:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,420,265,Steven_Elsner,320,427,False,,,Shadow Realm
Fri Jun 18 22:14:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,DaviesBooks,91315,75400,,,,USA 
Fri Jun 18 22:14:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,589,665,lisalawyer9,101,325,,[],,"New Brunswick, Canada"
Fri Jun 18 22:14:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","More than 350 doctors and medical workers have caught Covid-19 in Indonesia despite being vaccinated with Sinovac, officials said, as concerns grow about the efficacy of some vaccines against more infectious variants. #Covid19 #โควิด19
https://t.co/U56ZSWcLqA",0.3333333333333333,0.3333333333333333,en,1,1,maneewan,211,46,,"[{'text': 'Covid19', 'indices': [218, 226]}, {'text': 'โควิด19', 'indices': [227, 235]}]",,
Fri Jun 18 22:14:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","More than 350 medical workers have caught #COVID19 in Indonesia despite being vaccinated with Sinovac and dozens have been hospitalised, as concerns grow about the efficacy of some vaccines against more infectious variants https://t.co/IjM2F5EM4f",0.3333333333333333,0.3333333333333333,en,23,20,MarkSmi75510649,64,8,,"[{'text': 'COVID19', 'indices': [42, 50]}]",,
Fri Jun 18 22:14:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,288,265,lisalawyer9,101,325,,[],,"New Brunswick, Canada"
Fri Jun 18 22:14:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ICYMI: Read below for fast facts about #COVID19 vaccines–including current rules for masking and social distancing if you are fully vaccinated. Visit our website for Punjabi translations of all of our vaccine resources --&gt; https://t.co/jCmydyolBZ https://t.co/GvsdoaWlGv,0.07777777777777778,0.35555555555555557,en,0,1,richardupuy,821,600,,"[{'text': 'COVID19', 'indices': [39, 47]}]",,
Fri Jun 18 22:14:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Credit where due,but vulnerable are being left behind. My sister is having chemo for stage 3 cancer in #BeaconHospital.11th week waiting for 2nd jab &amp; no answers. I’m asthmatic &amp; will be fully vaccinated before her- not right @HSELive @DonnellyStephen @paulreiddublin @geraldnash",-0.20857142857142857,0.34714285714285714,en,6,5,rachellcummins,59,216,,"[{'text': 'BeaconHospital', 'indices': [103, 118]}]",,
Fri Jun 18 22:14:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,420,266,Pradeep68775594,440,436,False,,,
Fri Jun 18 22:14:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,480,192,Preciousmyheart,452,615,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,Florida
